"Symbol: RBY00",,,,,,,"Study: VOL (LikeMain)",
"Date Time","Symbol","Open","High","Low","Close","Change","Volume","Open Interest"
1992-03-01,RBY00,0.545,0.556,0.5155,0.5515,0.007499999999999951,,
1992-04-01,RBY00,0.599,0.6205,0.553,0.6205,0.06900000000000006,,
1992-05-01,RBY00,0.631,0.6555,0.6085,0.6555,0.03499999999999992,,
1992-06-01,RBY00,0.65,0.6655,0.5955,0.5955,-0.05999999999999994,,
1992-07-01,RBY00,0.607,0.6205,0.569,0.6065,0.01100000000000001,,
1992-08-01,RBY00,0.602,0.646,0.594,0.646,0.03949999999999998,,
1992-09-01,RBY00,0.6465,0.649,0.582,0.586,-0.06000000000000005,,
1992-10-01,RBY00,0.59,0.6325,0.59,0.6325,0.046499999999999986,,
1992-11-01,RBY00,0.626,0.642,0.549,0.55,-0.0824999999999999,,
1992-12-01,RBY00,0.534,0.5585,0.5065,0.54,-0.010000000000000009,,
1993-01-01,RBY00,0.5335,0.5705,0.505,0.5625,0.022499999999999964,,
1993-02-01,RBY00,0.5515,0.5515,0.4905,0.5225,-0.040000000000000036,,
1993-03-01,RBY00,0.534,0.593,0.5156,0.593,0.07050000000000001,,
1993-04-01,RBY00,0.5943,0.612,0.584,0.612,0.019000000000000017,,
1993-05-01,RBY00,0.6144,0.616,0.571,0.5735,-0.03849999999999998,,
1993-06-01,RBY00,0.5827,0.5827,0.5315,0.5445,-0.029000000000000026,,
1993-07-01,RBY00,0.5345,0.5345,0.505,0.5085,-0.03600000000000003,,
1993-08-01,RBY00,0.51,0.5625,0.5075,0.511,0.0025000000000000577,,
1993-09-01,RBY00,0.5105,0.5105,0.4725,0.5025,-0.008500000000000063,,
1993-10-01,RBY00,0.5075,0.5275,0.4635,0.4635,-0.038999999999999924,,
1993-11-01,RBY00,0.4785,0.4785,0.396,0.396,-0.0675,,
1993-12-01,RBY00,0.4005,0.4005,0.3499,0.3855,-0.01050000000000001,,
1994-01-01,RBY00,0.397,0.445,0.397,0.431,0.045499999999999985,,
1994-02-01,RBY00,0.4495,0.4615,0.4155,0.4395,0.008500000000000008,,
1994-03-01,RBY00,0.4425,0.455,0.4193,0.447,0.007500000000000007,,
1994-04-01,RBY00,0.489,0.509,0.474,0.489,0.04199999999999998,,
1994-05-01,RBY00,0.497,0.5315,0.4905,0.5315,0.04249999999999998,,
1994-06-01,RBY00,0.537,0.5485,0.512,0.5257,-0.005800000000000027,,
1994-07-01,RBY00,0.5305,0.592,0.5158,0.592,0.06630000000000003,,
1994-08-01,RBY00,0.602,0.61,0.4958,0.5075,-0.08450000000000002,,
1994-09-01,RBY00,0.4955,0.499,0.439,0.4644,-0.04309999999999997,,
1994-10-01,RBY00,0.4655,0.6155,0.4564,0.5785,0.11410000000000003,,
1994-11-01,RBY00,0.5805,0.5805,0.4565,0.4785,-0.10000000000000003,,
1994-12-01,RBY00,0.465,0.5115,0.416,0.5115,0.032999999999999974,,
1995-01-01,RBY00,0.4975,0.546,0.4905,0.4975,-0.013999999999999957,,
1995-02-01,RBY00,0.516,0.5385,0.492,0.5285,0.030999999999999972,,
1995-03-01,RBY00,0.505,0.5623,0.4605,0.5623,0.03380000000000005,,
1995-04-01,RBY00,0.5625,0.6496,0.5625,0.6496,0.08729999999999993,,
1995-05-01,RBY00,0.654,0.6663,0.6063,0.6063,-0.043300000000000005,,
1995-06-01,RBY00,0.6068,0.6323,0.5403,0.56,-0.0462999999999999,,
1995-07-01,RBY00,0.5553,0.5553,0.4818,0.5028,-0.05720000000000003,,
1995-08-01,RBY00,0.509,0.5658,0.509,0.5658,0.06299999999999994,,
1995-09-01,RBY00,0.5543,0.5923,0.528,0.5555,-0.010299999999999976,,
1995-10-01,RBY00,0.5441,0.5441,0.4657,0.4735,-0.08200000000000002,,
1995-11-01,RBY00,0.4765,0.5803,0.4753,0.5595,0.08600000000000002,,
1995-12-01,RBY00,0.5443,0.5578,0.4997,0.5251,-0.034399999999999986,,
1996-01-01,RBY00,0.5434,0.551,0.4755,0.506,-0.019100000000000006,,
1996-02-01,RBY00,0.5027,0.5853,0.4911,0.576,0.06999999999999995,,
1996-03-01,RBY00,0.575,0.6213,0.5563,0.5935,0.01750000000000007,,
1996-04-01,RBY00,0.6325,0.7464,0.6325,0.6964,0.10289999999999999,,
1996-05-01,RBY00,0.6787,0.7105,0.5725,0.5725,-0.12390000000000001,,
1996-06-01,RBY00,0.5737,0.5973,0.5604,0.5886,0.016100000000000003,,
1996-07-01,RBY00,0.601,0.6544,0.5865,0.5993,0.010700000000000043,,
1996-08-01,RBY00,0.613,0.6357,0.5846,0.6035,0.0041999999999999815,,
1996-09-01,RBY00,0.6255,0.6524,0.5882,0.6248,0.021299999999999986,,
1996-10-01,RBY00,0.6182,0.6883,0.6175,0.6506,0.025799999999999934,,
1996-11-01,RBY00,0.6615,0.733,0.6513,0.7298,0.07920000000000005,,
1996-12-01,RBY00,0.7103,0.7308,0.6308,0.6915,-0.0383,,
1997-01-01,RBY00,0.6993,0.709,0.6452,0.6748,-0.016700000000000048,,
1997-02-01,RBY00,0.6698,0.6698,0.5902,0.6015,-0.07329999999999992,,
1997-03-01,RBY00,0.5923,0.6345,0.5923,0.6083,0.006799999999999917,,
1997-04-01,RBY00,0.6098,0.6098,0.5633,0.6084,0.00010000000000010001,,
1997-05-01,RBY00,0.6101,0.6466,0.5794,0.6106,0.0021999999999999797,,
1997-06-01,RBY00,0.6137,0.6137,0.5251,0.55,-0.06059999999999999,,
1997-07-01,RBY00,0.5591,0.678,0.5532,0.6564,0.10639999999999994,,
1997-08-01,RBY00,0.678,0.7639,0.6572,0.6855,0.029100000000000015,,
1997-09-01,RBY00,0.6854,0.6918,0.59,0.6276,-0.05789999999999995,,
1997-10-01,RBY00,0.614,0.6387,0.5561,0.5685,-0.05910000000000004,,
1997-11-01,RBY00,0.5643,0.5683,0.5435,0.5444,-0.02410000000000001,,
1997-12-01,RBY00,0.5338,0.5401,0.4924,0.4924,-0.05199999999999999,,
1998-01-01,RBY00,0.4924,0.5019,0.4505,0.477,-0.015400000000000025,,
1998-02-01,RBY00,0.4702,0.4724,0.4328,0.4552,-0.021799999999999986,,
1998-03-01,RBY00,0.4533,0.4984,0.3903,0.4694,0.01419999999999999,,
1998-04-01,RBY00,0.4668,0.4969,0.442,0.4858,0.016400000000000026,,
1998-05-01,RBY00,0.5167,0.5167,0.4483,0.4836,-0.0022000000000000353,,
1998-06-01,RBY00,0.4764,0.4764,0.4184,0.4367,-0.0469,,
1998-07-01,RBY00,0.4543,0.468,0.3799,0.3941,-0.04259999999999997,,
1998-08-01,RBY00,0.3938,0.4233,0.3879,0.3904,-0.003699999999999981,,
1998-09-01,RBY00,0.4034,0.4636,0.387,0.4636,0.07319999999999999,,
1998-10-01,RBY00,0.4569,0.4765,0.4081,0.445,-0.018600000000000005,,
1998-11-01,RBY00,0.4469,0.4469,0.3022,0.3022,-0.14279999999999998,,
1998-12-01,RBY00,0.2966,0.3408,0.2907,0.3408,0.03859999999999997,,
1999-01-01,RBY00,0.3515,0.3768,0.3133,0.3528,0.01200000000000001,,
1999-02-01,RBY00,0.3565,0.3565,0.293,0.3358,-0.017000000000000015,,
1999-03-01,RBY00,0.3366,0.5339,0.3366,0.5339,0.19810000000000005,,
1999-04-01,RBY00,0.5248,0.531,0.479,0.5197,-0.01419999999999999,,
1999-05-01,RBY00,0.5306,0.5384,0.4536,0.4621,-0.05760000000000004,,
1999-06-01,RBY00,0.445,0.53,0.445,0.53,0.06790000000000002,,
1999-07-01,RBY00,0.5416,0.6301,0.5416,0.6301,0.10009999999999997,,
1999-08-01,RBY00,0.6299,0.667,0.6064,0.6618,0.03170000000000006,,
1999-09-01,RBY00,0.6581,0.7788,0.6449,0.7224,0.06059999999999999,,
1999-10-01,RBY00,0.7057,0.7057,0.5828,0.6206,-0.1018,,
1999-11-01,RBY00,0.6308,0.7624,0.6224,0.6935,0.07289999999999996,,
1999-12-01,RBY00,0.6997,0.7341,0.6755,0.6755,-0.018000000000000016,,
2000-01-01,RBY00,0.64,0.7546,0.638,0.7336,0.05810000000000004,,
2000-02-01,RBY00,0.7557,0.9336,0.7481,0.9336,0.19999999999999996,,
2000-03-01,RBY00,0.9826,0.9843,0.8024,0.8294,-0.10419999999999996,,
2000-04-01,RBY00,0.8141,0.8141,0.6591,0.7547,-0.07469999999999999,,
2000-05-01,RBY00,0.774,0.9977,0.774,0.9705,0.2158,,
2000-06-01,RBY00,0.9165,1.1093,0.9136,0.9441,-0.02639999999999998,,
2000-07-01,RBY00,0.8968,0.9249,0.7658,0.8497,-0.09440000000000004,,
2000-08-01,RBY00,0.8484,0.9627,0.7841,0.9627,0.11299999999999999,,
2000-09-01,RBY00,0.9923,1.0493,0.8668,0.8682,-0.09450000000000003,,
2000-10-01,RBY00,0.8946,1.0274,0.8388,0.924,0.05580000000000007,,
2000-11-01,RBY00,0.9343,1.0178,0.8831,0.8877,-0.0363,,
2000-12-01,RBY00,0.8343,0.8343,0.6939,0.7553,-0.13240000000000007,,
2001-01-01,RBY00,0.7725,0.8892,0.7725,0.8892,0.13390000000000002,,
2001-02-01,RBY00,0.8264,0.8897,0.7546,0.7546,-0.13459999999999994,,
2001-03-01,RBY00,0.7708,0.8195,0.7514,0.7992,0.04459999999999997,,
2001-04-01,RBY00,0.8255,0.9968,0.8255,0.9922,0.19299999999999995,,
2001-05-01,RBY00,0.9872,1.012,0.8314,0.8707,-0.12149999999999994,,
2001-06-01,RBY00,0.8193,0.8193,0.6144,0.6581,-0.2126,,
2001-07-01,RBY00,0.6411,0.7261,0.6411,0.6957,0.03759999999999997,,
2001-08-01,RBY00,0.7074,0.8414,0.7074,0.792,0.09630000000000005,,
2001-09-01,RBY00,0.7684,0.8555,0.6142,0.6762,-0.11580000000000001,,
2001-10-01,RBY00,0.6789,0.6789,0.5404,0.5404,-0.13580000000000003,,
2001-11-01,RBY00,0.5201,0.5849,0.4622,0.515,-0.025399999999999978,,
2001-12-01,RBY00,0.5365,0.5726,0.4711,0.5478,0.03279999999999994,,
2002-01-01,RBY00,0.5774,0.5982,0.501,0.533,-0.014799999999999924,,
2002-02-01,RBY00,0.5684,0.5833,0.5236,0.5698,0.036799999999999944,,
2002-03-01,RBY00,0.5988,0.7534,0.5984,0.7474,0.17759999999999998,,
2002-04-01,RBY00,0.7837,0.7961,0.6711,0.7518,0.0044000000000000705,,
2002-05-01,RBY00,0.7505,0.7505,0.6748,0.6873,-0.0645,,
2002-06-01,RBY00,0.6877,0.7475,0.6702,0.7364,0.04910000000000003,,
2002-07-01,RBY00,0.7457,0.8124,0.6952,0.7793,0.04289999999999994,,
2002-08-01,RBY00,0.751,0.7863,0.751,0.7863,0.007000000000000006,,
2002-09-01,RBY00,0.7315,0.834,0.7315,0.7973,0.01100000000000001,,
2002-10-01,RBY00,0.8183,0.858,0.7923,0.8119,0.014599999999999946,,
2002-11-01,RBY00,0.8695,0.9031,0.7079,0.7093,-0.10259999999999991,,
2002-12-01,RBY00,0.7212,0.9328,0.715,0.8468,0.13749999999999996,,
2003-01-01,RBY00,0.8643,0.9757,0.7901,0.9624,0.11560000000000004,,
2003-02-01,RBY00,0.9436,1.0483,0.9398,1.0252,0.06279999999999986,,
2003-03-01,RBY00,1.0188,1.088,0.7717,0.9169,-0.10829999999999984,,
2003-04-01,RBY00,0.8755,0.8755,0.7294,0.7416,-0.1753,,
2003-05-01,RBY00,0.709,0.8353,0.6831,0.7993,0.057699999999999974,,
2003-06-01,RBY00,0.8255,0.8829,0.76,0.8277,0.02839999999999998,,
2003-07-01,RBY00,0.8355,0.9335,0.7896,0.7896,-0.03810000000000002,,
2003-08-01,RBY00,0.9347,1.1231,0.9205,1.0283,0.23870000000000002,,
2003-09-01,RBY00,0.9174,0.9562,0.8437,0.8678,-0.16049999999999998,,
2003-10-01,RBY00,0.8649,0.9305,0.8179,0.8209,-0.04690000000000005,,
2003-11-01,RBY00,0.8203,0.9595,0.8128,0.8479,0.027000000000000024,,
2003-12-01,RBY00,0.8365,0.958,0.8365,0.958,0.11009999999999998,,
2004-01-01,RBY00,0.9932,1.0543,0.9297,0.9827,0.024700000000000055,,
2004-02-01,RBY00,1.0261,1.1138,0.9763,1.1138,0.13109999999999988,,
2004-03-01,RBY00,1.1154,1.1283,1.023,1.1017,-0.0121,,
2004-04-01,RBY00,1.1778,1.234,1.003,1.234,0.13230000000000008,,
2004-05-01,RBY00,1.2206,1.424,1.2206,1.3155,0.0814999999999999,,
2004-06-01,RBY00,1.3305,1.3305,1.0756,1.1234,-0.19209999999999994,,
2004-07-01,RBY00,1.1794,1.2913,1.1642,1.2198,0.09640000000000004,,
2004-08-01,RBY00,1.2447,1.2978,1.1176,1.1235,-0.09630000000000005,,
2004-09-01,RBY00,1.1803,1.3529,1.1592,1.3407,0.21720000000000006,,
2004-10-01,RBY00,1.3407,1.4204,1.3003,1.3283,-0.012399999999999967,,
2004-11-01,RBY00,1.2796,1.3094,1.222,1.2553,-0.07299999999999995,,
2004-12-01,RBY00,1.1705,1.1705,1.001,1.0885,-0.16680000000000006,,
2005-01-01,RBY00,1.0965,1.3521,1.0965,1.2997,0.21120000000000005,,
2005-02-01,RBY00,1.2783,1.2783,1.1522,1.2476,-0.052100000000000035,,
2005-03-01,RBY00,1.2715,1.5313,1.2715,1.5313,0.28370000000000006,,
2005-04-01,RBY00,1.6048,1.6048,1.3443,1.3899,-0.1414000000000002,,
2005-05-01,RBY00,1.412,1.4301,1.3223,1.4094,0.019500000000000073,,
2005-06-01,RBY00,1.4855,1.58,1.4445,1.4731,0.06370000000000009,,
2005-07-01,RBY00,1.5573,1.6862,1.5001,1.6509,0.17779999999999996,,
2005-08-01,RBY00,1.6696,2.8045,1.6696,2.8045,1.1536,,
2005-09-01,RBY00,3.134,3.134,1.8201,2.1231,-0.6814,,
2005-10-01,RBY00,2.1047,2.1047,1.4449,1.4449,-0.6781999999999999,8,85
2005-11-01,RBY00,1.5225,1.577,1.4119,1.4659,0.020999999999999908,6,195
2005-12-01,RBY00,1.5451,1.77,1.5234,1.77,0.30410000000000004,105,1103
2006-01-01,RBY00,1.7808,1.8293,1.6221,1.7108,-0.05919999999999992,703,5449
2006-02-01,RBY00,1.6326,1.6326,1.3812,1.5576,-0.1532,1831,16209
2006-03-01,RBY00,1.5576,1.9807,1.5576,1.8718,0.3141999999999998,2581,27997
2006-04-01,RBY00,1.9157,2.3519,1.9157,2.1146,0.2427999999999999,5873,40271
