"Symbol: HOY00",,,,,,,"Study: VOL (LikeMain)",
"Date Time","Symbol","Open","High","Low","Close","Change","Volume","Open Interest"
1970-11-01,HOY00,0.1152,0.1152,0.1152,0.1152,0,,
1970-12-01,HOY00,0.116,0.116,0.116,0.116,0.000800000000000009,,
1971-01-01,HOY00,0.1192,0.1192,0.1192,0.1192,0.0031999999999999945,,
1971-02-01,HOY00,0.12,0.12,0.12,0.12,0.0007999999999999952,,
1971-03-01,HOY00,0.12,0.12,0.12,0.12,0,,
1971-04-01,HOY00,0.12,0.12,0.12,0.12,0,,
1971-05-01,HOY00,0.1185,0.1185,0.1185,0.1185,-0.0015000000000000013,,
1971-06-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1971-07-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1971-08-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1971-09-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1971-10-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1971-11-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1971-12-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1972-01-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1972-02-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1972-03-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1972-04-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1972-05-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1972-06-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1972-07-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1972-08-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1972-09-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1972-10-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1972-11-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1972-12-01,HOY00,0.1185,0.1185,0.1185,0.1185,0,,
1973-01-01,HOY00,0.1209,0.1209,0.1209,0.1209,0.0023999999999999994,,
1973-02-01,HOY00,0.1275,0.1275,0.1275,0.1275,0.006600000000000009,,
1973-03-01,HOY00,0.1275,0.1275,0.1275,0.1275,0,,
1973-04-01,HOY00,0.13,0.13,0.13,0.13,0.0025000000000000022,,
1973-05-01,HOY00,0.1338,0.1338,0.1338,0.1338,0.003799999999999998,,
1973-07-01,HOY00,0.1428,0.1428,0.1428,0.1428,0.009000000000000008,,
1973-08-01,HOY00,0.1438,0.1438,0.1438,0.1438,0.0010000000000000009,,
1973-09-01,HOY00,0.1513,0.1513,0.1513,0.1513,0.007499999999999979,,
1973-10-01,HOY00,0.1693,0.1693,0.1693,0.1693,0.018000000000000016,,
1973-11-01,HOY00,0.1862,0.1862,0.1862,0.1862,0.0169,,
1973-12-01,HOY00,0.227,0.227,0.227,0.227,0.0408,,
1974-01-01,HOY00,0.2634,0.2634,0.2634,0.2634,0.036400000000000016,,
